,shop_name,shop_address,shop_lat,shop_lng,types
0,Country Cafe,"605 Murfreesboro Pike, Nashville, TN 37210",36.1410829,-86.73996389999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
1,Peachtree Neighborhood Grill,"329 Peachtree St, Nashville, TN 37210",36.1203107,-86.74908909999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2,Carol Ann’s,"407 Murfreesboro Pike, Nashville, TN 37210",36.144186,-86.748976,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
3,Southern Delight Louisiana,"1500 2nd Ave S, Nashville, TN 37210",36.1397102,-86.7595497,"['restaurant', 'food', 'point_of_interest', 'establishment']"
4,Pinewood Social,"33 Peabody St, Nashville, TN 37210",36.1583833,-86.76777779999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
5,Kebab Gyros Greek & Italian,"389 Murfreesboro Pike, Nashville, TN 37210",36.1444444,-86.75,"['restaurant', 'food', 'point_of_interest', 'establishment']"
6,MacHenry's Meat & Three,"581 Murfreesboro Pike, Nashville, TN 37210",36.1412829,-86.7408909,"['restaurant', 'food', 'point_of_interest', 'establishment']"
7,Speedy Gonzalez Tacos & Thangs,"319 Peabody St, Nashville, TN 37210",36.1559008,-86.77364709999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
8,Emma Bistro,"11 Lea Ave, Nashville, TN 37210",36.15757079999999,-86.76743859999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
9,four daughters market,"141 Charles E Davis Blvd, Nashville, TN 37210",36.153425,-86.76154299999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
10,Marleys Market And Restaurant,"141 Lafayette St, Nashville, TN 37210",36.1474397,-86.7593856,"['restaurant', 'food', 'point_of_interest', 'establishment']"
11,Husk,"37 Rutledge St, Nashville, TN 37210",36.1553111,-86.7698556,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
12,Madina restaurant,"611 Murfreesboro Pike, Nashville, TN 37210",36.140713,-86.740049,"['restaurant', 'food', 'point_of_interest', 'establishment']"
13,The Hart,"321 Hart St, Nashville, TN 37210",36.142144,-86.76435219999999,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
14,City Cafe East,"1455 Lebanon Pike # 4, Nashville, TN 37210",36.1532359,-86.7216782,"['restaurant', 'food', 'point_of_interest', 'establishment']"
15,IL Forno,"1414 3rd Ave S, Nashville, TN 37210",36.1411041,-86.7626183,"['restaurant', 'food', 'point_of_interest', 'establishment']"
16,Tex's World Famous Bar-B-Q,"1013 Foster Ave, Nashville, TN 37210",36.1406407,-86.7409579,"['restaurant', 'food', 'point_of_interest', 'establishment']"
17,Sugarlips,"175 Lafayette St, Nashville, TN 37210",36.1468326,-86.75721279999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
18,The Tasty Wheel,"1500 2nd Ave S, Nashville, TN 37210",36.1395557,-86.7596318,"['restaurant', 'food', 'point_of_interest', 'establishment']"
19,Joey's House of Pizza,"897 Elm Hill Pike, Nashville, TN 37210",36.14406,-86.74202389999999,"['restaurant', 'food', 'point_of_interest', 'establishment']"
20,Papa He's food truck and catering,"1500 2nd Ave S, Nashville, TN 37210",36.13983,-86.759317,"['restaurant', 'food', 'point_of_interest', 'establishment']"
