,shop_name,shop_address,shop_lat,shop_lng,types
510,Kroger,"5319 Mt View Rd, Antioch, TN 37013",36.0496212,-86.64709859999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
511,Kroger,"711 Gallatin Ave, Nashville, TN 37206",36.1844297,-86.7468566,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
512,Kroger,"8141 TN-100, Nashville, TN 37221",36.0433407,-86.9565322,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
513,Kroger,"3410 Gallatin Pike, Nashville, TN 37216",36.2101364,-86.73166479999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
514,Kroger Pharmacy,"5713 Edmondson Pike, Nashville, TN 37211",36.0393138,-86.745425,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
515,Kroger,"5544 Old Hickory Blvd, Hermitage, TN 37076",36.1817617,-86.6048615,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
516,Kroger,"2020 Mallory Ln, Franklin, TN 37067",35.9506927,-86.8165173,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
517,Kroger,"595 Hillsboro Rd Ste 305, Franklin, TN 37064",35.9329589,-86.88016979999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
518,Kroger,"5145 Murfreesboro Rd, La Vergne, TN 37086",36.0217339,-86.5762503,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
519,Kroger,"1203 Murfreesboro Rd, Franklin, TN 37064",35.9174069,-86.8313823,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
520,Kroger,"4400 Lebanon Pike, Hermitage, TN 37076",36.216449,-86.6039243,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
521,Kroger Pharmacy,"5771 Nolensville Rd, Nashville, TN 37211",36.0465205,-86.7152416,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
522,Kroger,"401 S Mt Juliet Rd Ste 200, Mt. Juliet, TN 37122",36.1648024,-86.5119746,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
523,Kroger Deli,"210 Franklin Rd Suite 100, Brentwood, TN 37027",36.0317048,-86.7878459,"['food', 'point_of_interest', 'store', 'establishment']"
524,Kroger,"200 Gallatin Pike S, Madison, TN 37115",36.2619921,-86.7141247,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
525,Kroger,"123 Northcreek Blvd, Goodlettsville, TN 37072",36.3264684,-86.6986158,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
526,Kroger Pharmacy,"2615 Franklin Rd, Nashville, TN 37204",36.11985240000001,-86.7774519,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
527,Kroger,"3054 Columbia Ave, Franklin, TN 37064",35.8936788,-86.8809852,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
528,Kroger Pharmacy,"210 Franklin Rd, Brentwood, TN 37027",36.0323095,-86.7874796,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
529,Kroger,"463 Sam Ridley Pkwy W, Smyrna, TN 37167",35.9832525,-86.5511717,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
530,Kroger,"1776 W Northfield Blvd, Murfreesboro, TN 37129",35.8713924,-86.41562390000001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
531,Kroger Pharmacy,"2694 Fessey Ct, Nashville, TN 37204",36.120937,-86.76762939999999,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
532,Kroger,"2325 Memorial Blvd, Murfreesboro, TN 37129",35.8865819,-86.38391270000001,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
533,Kroger Deli,"5771 Nolensville Pike, Nashville, TN 37211",36.04656870000001,-86.71516869999999,"['food', 'point_of_interest', 'store', 'establishment']"
534,Kroger,"2600 Memorial Blvd, Springfield, TN 37172",36.488441,-86.86339749999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
535,Kroger Pharmacy,"61 E Thompson Ln, Nashville, TN 37211",36.10993819999999,-86.7252816,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
536,Kroger,"1010 Glenbrook Way, Hendersonville, TN 37075",36.3334992,-86.621104,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
537,Kroger,"237 E Main St, Hendersonville, TN 37075",36.3078554,-86.6010607,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
538,Kroger,"411 Whitman Rd, Franklin, TN 37064",35.9289078,-86.91848689999999,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
539,Kroger,"4120 N Mt Juliet Rd, Mt. Juliet, TN 37122",36.2293153,-86.5164113,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
540,Kroger Pharmacy,"4560 Harding Pike, Nashville, TN 37205",36.1239538,-86.8505019,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
541,Kroger,"2050 Lascassas Pike, Murfreesboro, TN 37130",35.8728316,-86.3522661,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
542,Kroger,"510 TN-76, White House, TN 37188",36.4701864,-86.6661961,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
543,Kroger Deli,"61 E Thompson Ln, Nashville, TN 37211",36.1097704,-86.7248674,"['food', 'point_of_interest', 'store', 'establishment']"
544,Kroger Pharmacy,"2615 Franklin Rd, Nashville, TN 37204",35.9738711,-86.8325696,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
545,Kroger Pharmacy,"2131 Abbott Martin Rd, Nashville, TN 37215",36.1058827,-86.8186983,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
546,Kroger Pharmacy,"2201 21st Ave S, Nashville, TN 37212",36.13016500000001,-86.8024823,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
547,Kroger,"4900 Port Royal Rd, Spring Hill, TN 37174",35.741484,-86.8921556,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
548,Kroger Floral,"210 Franklin Rd Suite 100, Brentwood, TN 37027",36.031809,-86.7876313,"['florist', 'point_of_interest', 'store', 'establishment']"
549,Kroger Bakery,"Nashville, TN 37211",36.046569,-86.7152854,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']"
550,Kroger,"4432 Veterans Pkwy, Murfreesboro, TN 37128",35.8448042,-86.4921581,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']"
551,Kroger Pharmacy,"5705 Charlotte Pike, Nashville, TN 37209",36.1484672,-86.8608131,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
552,Kroger Pharmacy,"2284 Murfreesboro Pike, Nashville, TN 37217",36.0885423,-86.64725729999999,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
553,Kroger Pharmacy,"3930 Clarksville Hwy, Nashville, TN 37218",36.20959819999999,-86.83759239999999,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']"
554,Kroger Deli,"2201 21st Ave S, Nashville, TN 37212",36.1301394,-86.80278489999999,"['food', 'point_of_interest', 'store', 'establishment']"
