,shop_name,shop_address,shop_lat,shop_lng,types
0,Yogi's Pizzeria,"4825 Trousdale Dr Suite 236, Nashville, TN 37220",36.0752651,-86.75963259999999,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
1,Villalba,"15568 Old Hickory Blvd, Nashville, TN 37211",36.0410885,-86.7426109,"['restaurant', 'food', 'point_of_interest', 'establishment']"
2,Sam's Place Nippers Corner,"15545 Old Hickory Blvd, Nashville, TN 37211",36.03948340000001,-86.74162729999999,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
3,Las Palmas Mexican Restaurant,"15560 Old Hickory Blvd, Nashville, TN 37211",36.04105,-86.74244,"['restaurant', 'food', 'point_of_interest', 'establishment']"
4,The Edge Bar and Grill,"760 Old Hickory Blvd, Brentwood, TN 37027",36.0420314,-86.77674789999999,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
5,Cracker Barrel Old Country Store,"4323 Sidco Dr, Nashville, TN 37204",36.0829045,-86.762339,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
6,Venito's Pizza,"4663 Trousdale Dr, Nashville, TN 37204",36.0823817,-86.7584581,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
7,Waffle House,"790 Old Hickory Blvd, Brentwood, TN 37027",36.0411211,-86.7802019,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
8,Mazatlán Restaurant,"116 Wilson Pike Cir, Brentwood, TN 37027",36.0361111,-86.7855556,"['restaurant', 'food', 'point_of_interest', 'establishment']"
9,Bojangles,"15594 Old Hickory Blvd, Nashville, TN 37211",36.0405036,-86.743121,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']"
10,Sicilian Pizza,"493 Old Hickory Blvd, Brentwood, TN 37027",36.0397849,-86.74664279999999,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
11,Corky's Ribs & BBQ - Brentwood,"100 Franklin Rd, Brentwood, TN 37027",36.0364197,-86.78663900000001,"['restaurant', 'food', 'point_of_interest', 'establishment']"
12,Cinco De Mayo Brentwood,"4944 Thoroughbred Ln, Brentwood, TN 37027",36.0368644,-86.7888954,"['restaurant', 'food', 'point_of_interest', 'establishment']"
13,Kebab Gyros,"5010 Thoroughbred Ln, Brentwood, TN 37027",36.0363701,-86.7892127,"['restaurant', 'food', 'point_of_interest', 'establishment']"
14,Fulin's Asian Cuisine,"782 Old Hickory Blvd #115, Brentwood, TN 37027",36.0421819,-86.7799725,"['restaurant', 'food', 'point_of_interest', 'establishment']"
15,Waffle House,"4301 Sidco Dr, Nashville, TN 37204",36.0845046,-86.76215520000001,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
16,Jo-Jee,"750 Old Hickory Blvd # 165, Brentwood, TN 37027",36.0417661,-86.7746499,"['restaurant', 'food', 'point_of_interest', 'establishment']"
17,Mere Bulles Restaurant,"5201 Maryland Way, Brentwood, TN 37027",36.0339689,-86.8036267,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
18,Unique Flavors Café,"4825 Trousdale Dr, Nashville, TN 37220",36.0752373,-86.75980369999999,"['cafe', 'food', 'point_of_interest', 'establishment']"
19,The Perch - Brentwood,"117 Franklin Rd, Brentwood, TN 37027",36.0361111,-86.7875,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
20,Evergreen Express Chinese Restaurant,"5539 Edmondson Pike, Nashville, TN 37211",36.0418881,-86.7459317,"['restaurant', 'food', 'point_of_interest', 'establishment']"
21,Toyama Japanese Steak House,"15532 Old Hickory Blvd, Nashville, TN 37211",36.0407639,-86.7402687,"['restaurant', 'food', 'point_of_interest', 'establishment']"
22,Subway,"15564 Old Hickory Blvd Space #5, Nashville, TN 37211",36.041071,-86.742536,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
23,LongHorn Steakhouse,"774 Old Hickory Blvd, Brentwood, TN 37027",36.0416469,-86.7779662,"['meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
24,The Bistro – Eat. Drink. Connect.®,"103 E Park Dr, Brentwood, TN 37027",36.03610620000001,-86.7914053,"['restaurant', 'food', 'point_of_interest', 'establishment']"
25,Amaravati Indian Cuisine,"5012 Thoroughbred Ln, Brentwood, TN 37027",36.0363148,-86.7893723,"['restaurant', 'food', 'point_of_interest', 'establishment']"
26,Chuy's,"100 E Park Dr, Brentwood, TN 37027",36.0369029,-86.7903336,"['restaurant', 'food', 'point_of_interest', 'establishment']"
